city,date,temp,o3,dewpoint,pm10,season,yday,month,year
chic,2000-09-05,63,27.6445054049,45.2,10.384389673,Summer,249,Sep,2000
chic,2000-09-06,61,22.1236376066,48.4,34.384389671,Summer,250,Sep,2000
chic,2000-09-07,74,24.7236224095,60.5,65.384389671,Summer,251,Sep,2000
chic,2000-09-08,75,12.867819195,66.8,52.384389671,Summer,252,Sep,2000
chic,2000-09-09,76,16.781644375,67.4,31.232390612,Summer,253,Sep,2000
chic,2000-09-10,78,12.344530895,70.5,21.384389673,Summer,254,Sep,2000
chic,2000-09-11,75,17.81011275,67.9,46.384389671,Summer,255,Sep,2000
chic,2000-09-12,63,16.114648428,52.9,20.384389673,Summer,256,Sep,2000
chic,2000-09-13,63,10.673154965,49.7,61.384389671,Summer,257,Sep,2000
chic,2000-09-14,65,17.352620802,52.5,28.384389671,Summer,258,Sep,2000
chic,2000-09-15,56,11.547182206,40.1,17.235364803,Summer,259,Sep,2000
chic,2000-09-16,56,12.709543748,41,14.384389673,Summer,260,Sep,2000
chic,2000-09-17,68,26.6317740866,47.7,20.384389673,Summer,261,Sep,2000
chic,2000-09-18,69,22.4767952204,53.2,79.384389671,Summer,262,Sep,2000
chic,2000-09-19,75,37.999680301,51.1,91.384389671,Summer,263,Sep,2000
chic,2000-09-20,58,7.855788805,53,17.384389673,Summer,264,Sep,2000
chic,2000-09-21,54,13.413722054,40.5,20.568698133,Summer,265,Sep,2000
chic,2000-09-22,58,5.689751135,51.3,31.384389671,Summer,266,Sep,2000
chic,2000-09-23,63,11.436351396,58.2,11.384389673,Summer,267,Sep,2000
chic,2000-09-24,53,21.3997473216,46.2,0.384389673000001,Summer,268,Sep,2000
chic,2000-09-25,49,16.245565508,40.2,5.384389673,Summer,269,Sep,2000
chic,2000-09-26,56,9.551032675,41.2,33.384389671,Summer,270,Sep,2000
chic,2000-09-27,59,14.273489324,46.6,27.352963433,Summer,271,Sep,2000
chic,2000-09-28,55,13.93107805,41.1,17.384389673,Summer,272,Sep,2000
chic,2000-09-29,61,10.459182165,42.1,56.384389671,Summer,273,Sep,2000
chic,2000-09-30,65,23.4869818992,48.1,67.384389671,Summer,274,Sep,2000
chic,2000-10-01,72,46.526590875,50.7,91.384389671,Autumn,275,Oct,2000
chic,2000-10-02,69,28.575405328,53.8,54.384389671,Autumn,276,Oct,2000
chic,2000-10-03,59,14.482698524,49.7,35.0809130217,Autumn,277,Oct,2000
chic,2000-10-04,57,28.2348906942,47.1,8.384389673,Autumn,278,Oct,2000
chic,2000-10-05,52,16.853480384,48.2,13.384389673,Autumn,279,Oct,2000
chic,2000-10-06,41,14.072518291,29.4,6.384389673,Autumn,280,Oct,2000
chic,2000-10-07,40,10.91804326,26.7,6.384389673,Autumn,281,Oct,2000
chic,2000-10-08,39,12.229775936,26.6,1.384389673,Autumn,282,Oct,2000
chic,2000-10-09,44,7.794532015,25.9,23.181954043,Autumn,283,Oct,2000
chic,2000-10-10,49,7.666720505,27,33.384389671,Autumn,284,Oct,2000
chic,2000-10-11,53,8.985125835,30.2,67.384389671,Autumn,285,Oct,2000
chic,2000-10-12,58,19.408416352,36.3,120.384389671,Autumn,286,Oct,2000
chic,2000-10-13,66,28.336008583,39.6,125.384389671,Autumn,287,Oct,2000
chic,2000-10-14,67,24.5867792922,49.3,70.384389671,Autumn,288,Oct,2000
chic,2000-10-15,55,16.844576096,47.6,23.875313582,Autumn,289,Oct,2000
chic,2000-10-16,51,16.37999939,46.6,37.384389671,Autumn,290,Oct,2000
chic,2000-10-17,52,10.858303903,45.5,37.384389671,Autumn,291,Oct,2000
chic,2000-10-18,54,9.247537705,45.7,75.384389671,Autumn,292,Oct,2000
chic,2000-10-19,62,12.797128047,47.3,57.384389671,Autumn,293,Oct,2000
chic,2000-10-20,66,22.3134544864,49.1,78.384389671,Autumn,294,Oct,2000
chic,2000-10-21,58,20.7539956069,50.3,43.893421978,Autumn,295,Oct,2000
chic,2000-10-22,59,10.924190015,51.8,40.384389671,Autumn,296,Oct,2000
chic,2000-10-23,65,3.186013395,60.5,66.384389671,Autumn,297,Oct,2000
chic,2000-10-24,63,9.693399155,60.3,33.384389671,Autumn,298,Oct,2000
chic,2000-10-25,62,11.084270678,57.9,36.384389671,Autumn,299,Oct,2000
chic,2000-10-26,68,17.36877073,58.3,76.384389671,Autumn,300,Oct,2000
chic,2000-10-27,61,14.358817623,53.4,32.208518988,Autumn,301,Oct,2000
chic,2000-10-28,50,23.1090963257,41.4,3.384389673,Autumn,302,Oct,2000
chic,2000-10-29,46,15.557464194,36.8,18.384389673,Autumn,303,Oct,2000
chic,2000-10-30,50,10.369206435,32.7,25.384389671,Autumn,304,Oct,2000
chic,2000-10-31,59,4.711815845,37.6,43.384389671,Autumn,305,Oct,2000
chic,2000-11-01,63,9.088807005,44.6,42.384389671,Autumn,306,Nov,2000
chic,2000-11-02,55,7.166705555,48.6,37.146678185,Autumn,307,Nov,2000
chic,2000-11-03,48,9.301888855,34.8,21.384389673,Autumn,308,Nov,2000
chic,2000-11-04,46,8.187527975,31.4,29.384389671,Autumn,309,Nov,2000
chic,2000-11-05,46,15.270861309,31,32.384389671,Autumn,310,Nov,2000
chic,2000-11-06,49,20.140058361,38,30.384389671,Autumn,311,Nov,2000
chic,2000-11-07,49,5.868687395,41.9,10.384389673,Autumn,312,Nov,2000
chic,2000-11-08,40,3.769280155,31.5,21.488569493,Autumn,313,Nov,2000
chic,2000-11-09,39,6.469150205,37,6.384389673,Autumn,314,Nov,2000
chic,2000-11-10,37,4.840924055,31.6,10.384389673,Autumn,315,Nov,2000
chic,2000-11-11,38,6.118088795,32.1,17.384389673,Autumn,316,Nov,2000
chic,2000-11-12,45,6.951422125,37.3,10.384389673,Autumn,317,Nov,2000
chic,2000-11-13,36,5.082685955,29.7,11.384389673,Autumn,318,Nov,2000
chic,2000-11-14,32,7.868088795,26.4,17.235364803,Autumn,319,Nov,2000
chic,2000-11-15,31,7.769362565,23.6,31.384389671,Autumn,320,Nov,2000
chic,2000-11-16,36,5.388237645,29.2,26.384389671,Autumn,321,Nov,2000
chic,2000-11-17,30,10.076422125,20.8,7.384389673,Autumn,322,Nov,2000
chic,2000-11-18,27,12.491584785,18.3,29.384389671,Autumn,323,Nov,2000
chic,2000-11-19,30,11.977695897,22,17.384389673,Autumn,324,Nov,2000
chic,2000-11-20,24,10.903442326,17.9,23.565723945,Autumn,325,Nov,2000
chic,2000-11-21,19,11.359629425,8,22.384389673,Autumn,326,Nov,2000
chic,2000-11-22,22,6.136742765,11,31.384389671,Autumn,327,Nov,2000
chic,2000-11-23,29,5.400631655,17,33.384389671,Autumn,328,Nov,2000
chic,2000-11-24,32,5.064278995,19.2,36.384389671,Autumn,329,Nov,2000
chic,2000-11-25,38,8.762628465,32.6,30.384389671,Autumn,330,Nov,2000
chic,2000-11-26,39,2.499352615,36.6,27.235364798,Autumn,331,Nov,2000
chic,2000-11-27,34,2.386742765,30.5,36.384389671,Autumn,332,Nov,2000
chic,2000-11-28,34,4.304908175,29.7,25.384389671,Autumn,333,Nov,2000
chic,2000-11-29,35,2.665783165,33.1,18.384389673,Autumn,334,Nov,2000
chic,2000-11-30,34,7.068797065,30.7,12.384389673,Autumn,335,Nov,2000
chic,2000-12-01,34,23.172140341,24.8,3.384389673,Autumn,336,Dec,2000
chic,2000-12-02,31,29.7138070077,21.6,10.902031463,Autumn,337,Dec,2000
chic,2000-12-03,28,7.702443375,19.3,15.384389673,Autumn,338,Dec,2000
chic,2000-12-04,32,7.769362565,24,36.384389671,Autumn,339,Dec,2000
chic,2000-12-05,21,14.149720197,2.8,11.384389673,Autumn,340,Dec,2000
chic,2000-12-06,15,6.441694455,8,18.384389673,Autumn,341,Dec,2000
chic,2000-12-07,25,3.159085755,23.5,24.384389671,Autumn,342,Dec,2000
chic,2000-12-08,18,8.186647535,11.8,34.0686981317,Autumn,343,Dec,2000
chic,2000-12-09,16,5.130473675,13.1,41.384389671,Autumn,344,Dec,2000
chic,2000-12-10,30,3.936647535,24.8,24.384389671,Autumn,345,Dec,2000
chic,2000-12-11,23,17.062533235,21.2,NA,Autumn,346,Dec,2000
chic,2000-12-12,4,9.951416865,0.3,NA,Autumn,347,Dec,2000
chic,2000-12-13,8,5.999136615,7.9,38.384389671,Autumn,348,Dec,2000
chic,2000-12-14,17,4.201960155,17.1,36.7353647984,Autumn,349,Dec,2000
chic,2000-12-15,17,3.058240345,17.4,41.384389671,Autumn,350,Dec,2000
chic,2000-12-16,25,3.463435545,27,13.384389673,Autumn,351,Dec,2000
chic,2000-12-17,8,14.349865244,0.6,12.384389673,Autumn,352,Dec,2000
chic,2000-12-18,8,5.912365245,3.5,31.384389671,Autumn,353,Dec,2000
chic,2000-12-19,14,9.247954585,9.2,24.384389671,Autumn,354,Dec,2000
chic,2000-12-20,6,5.620698575,4.7,44.852963433,Autumn,355,Dec,2000
chic,2000-12-21,6,12.815444954,0.1,14.384389673,Autumn,356,Dec,2000
chic,2000-12-22,-1,8.620698575,-7.1,15.384389673,Autumn,357,Dec,2000
chic,2000-12-23,8,6.724865245,5.1,31.384389671,Autumn,358,Dec,2000
chic,2000-12-24,5,11.006430764,-1.4,23.384389671,Autumn,359,Dec,2000
chic,2000-12-25,5,7.099865245,-1.7,39.384389671,Autumn,360,Dec,2000
chic,2000-12-26,11,8.641531915,9.2,30.014616725,Autumn,361,Dec,2000
chic,2000-12-27,12,7.403191545,7.6,23.384389671,Autumn,362,Dec,2000
chic,2000-12-28,13,9.497954585,9,20.384389673,Autumn,363,Dec,2000
chic,2000-12-29,21,14.641531911,16.9,29.384389671,Autumn,364,Dec,2000
chic,2000-12-30,27,20.079031911,23,6.384389673,Autumn,365,Dec,2000
chic,2000-12-31,16,15.787365244,16.3,7.384389673,Autumn,366,Dec,2000
