city,date,death,temp,dewpoint,pm10,o3,time,season,year
chic,2000-10-03,119,59,49.7,35.0809130217,14.482698524,5025,Autumn,2000
chic,2000-10-04,102,57,47.1,8.384389673,28.2348906942,5026,Autumn,2000
chic,2000-10-05,117,52,48.2,13.384389673,16.853480384,5027,Autumn,2000
chic,2000-10-06,112,41,29.4,6.384389673,14.072518291,5028,Autumn,2000
chic,2000-10-07,125,40,26.7,6.384389673,10.91804326,5029,Autumn,2000
chic,2000-10-08,122,39,26.6,1.384389673,12.229775936,5030,Autumn,2000
chic,2000-10-09,113,44,25.9,23.181954043,7.794532015,5031,Autumn,2000
chic,2000-10-10,126,49,27,33.384389671,7.666720505,5032,Autumn,2000
chic,2000-10-11,95,53,30.2,67.384389671,8.985125835,5033,Autumn,2000
chic,2000-10-12,119,58,36.3,120.384389671,19.408416352,5034,Autumn,2000
chic,2000-10-13,126,66,39.6,125.384389671,28.336008583,5035,Autumn,2000
chic,2000-10-14,124,67,49.3,70.384389671,24.5867792922,5036,Autumn,2000
chic,2000-10-15,130,55,47.6,23.875313582,16.844576096,5037,Autumn,2000
chic,2000-10-16,111,51,46.6,37.384389671,16.37999939,5038,Autumn,2000
chic,2000-10-17,114,52,45.5,37.384389671,10.858303903,5039,Autumn,2000
chic,2000-10-18,112,54,45.7,75.384389671,9.247537705,5040,Autumn,2000
chic,2000-10-19,125,62,47.3,57.384389671,12.797128047,5041,Autumn,2000
chic,2000-10-20,116,66,49.1,78.384389671,22.3134544864,5042,Autumn,2000
chic,2000-10-21,103,58,50.3,43.893421978,20.7539956069,5043,Autumn,2000
chic,2000-10-22,117,59,51.8,40.384389671,10.924190015,5044,Autumn,2000
chic,2000-10-23,114,65,60.5,66.384389671,3.186013395,5045,Autumn,2000
chic,2000-10-24,111,63,60.3,33.384389671,9.693399155,5046,Autumn,2000
chic,2000-10-25,99,62,57.9,36.384389671,11.084270678,5047,Autumn,2000
chic,2000-10-26,124,68,58.3,76.384389671,17.36877073,5048,Autumn,2000
chic,2000-10-27,112,61,53.4,32.208518988,14.358817623,5049,Autumn,2000
chic,2000-10-28,81,50,41.4,3.384389673,23.1090963257,5050,Autumn,2000
chic,2000-10-29,108,46,36.8,18.384389673,15.557464194,5051,Autumn,2000
chic,2000-10-30,112,50,32.7,25.384389671,10.369206435,5052,Autumn,2000
chic,2000-10-31,120,59,37.6,43.384389671,4.711815845,5053,Autumn,2000
chic,2000-11-01,115,63,44.6,42.384389671,9.088807005,5054,Autumn,2000
chic,2000-11-02,116,55,48.6,37.146678185,7.166705555,5055,Autumn,2000
chic,2000-11-03,101,48,34.8,21.384389673,9.301888855,5056,Autumn,2000
chic,2000-11-04,107,46,31.4,29.384389671,8.187527975,5057,Autumn,2000
chic,2000-11-05,100,46,31,32.384389671,15.270861309,5058,Autumn,2000
chic,2000-11-06,117,49,38,30.384389671,20.140058361,5059,Autumn,2000
chic,2000-11-07,115,49,41.9,10.384389673,5.868687395,5060,Autumn,2000
chic,2000-11-08,108,40,31.5,21.488569493,3.769280155,5061,Autumn,2000
chic,2000-11-09,102,39,37,6.384389673,6.469150205,5062,Autumn,2000
chic,2000-11-10,98,37,31.6,10.384389673,4.840924055,5063,Autumn,2000
chic,2000-11-11,108,38,32.1,17.384389673,6.118088795,5064,Autumn,2000
chic,2000-11-12,118,45,37.3,10.384389673,6.951422125,5065,Autumn,2000
chic,2000-11-13,103,36,29.7,11.384389673,5.082685955,5066,Autumn,2000
chic,2000-11-14,117,32,26.4,17.235364803,7.868088795,5067,Autumn,2000
chic,2000-11-15,112,31,23.6,31.384389671,7.769362565,5068,Autumn,2000
chic,2000-11-16,110,36,29.2,26.384389671,5.388237645,5069,Autumn,2000
chic,2000-11-17,108,30,20.8,7.384389673,10.076422125,5070,Autumn,2000
chic,2000-11-18,117,27,18.3,29.384389671,12.491584785,5071,Autumn,2000
chic,2000-11-19,136,30,22,17.384389673,11.977695897,5072,Autumn,2000
chic,2000-11-20,103,24,17.9,23.565723945,10.903442326,5073,Autumn,2000
chic,2000-11-21,120,19,8,22.384389673,11.359629425,5074,Autumn,2000
chic,2000-11-22,112,22,11,31.384389671,6.136742765,5075,Autumn,2000
chic,2000-11-23,127,29,17,33.384389671,5.400631655,5076,Autumn,2000
chic,2000-11-24,120,32,19.2,36.384389671,5.064278995,5077,Autumn,2000
chic,2000-11-25,114,38,32.6,30.384389671,8.762628465,5078,Autumn,2000
chic,2000-11-26,111,39,36.6,27.235364798,2.499352615,5079,Autumn,2000
chic,2000-11-27,114,34,30.5,36.384389671,2.386742765,5080,Autumn,2000
chic,2000-11-28,128,34,29.7,25.384389671,4.304908175,5081,Autumn,2000
chic,2000-11-29,128,35,33.1,18.384389673,2.665783165,5082,Autumn,2000
chic,2000-11-30,119,34,30.7,12.384389673,7.068797065,5083,Autumn,2000
chic,2000-12-01,125,34,24.8,3.384389673,23.172140341,5084,Autumn,2000
chic,2000-12-02,113,31,21.6,10.902031463,29.7138070077,5085,Autumn,2000
chic,2000-12-03,128,28,19.3,15.384389673,7.702443375,5086,Autumn,2000
chic,2000-12-04,126,32,24,36.384389671,7.769362565,5087,Autumn,2000
chic,2000-12-05,112,21,2.8,11.384389673,14.149720197,5088,Autumn,2000
chic,2000-12-06,112,15,8,18.384389673,6.441694455,5089,Autumn,2000
chic,2000-12-07,123,25,23.5,24.384389671,3.159085755,5090,Autumn,2000
chic,2000-12-08,106,18,11.8,34.0686981317,8.186647535,5091,Autumn,2000
chic,2000-12-09,110,16,13.1,41.384389671,5.130473675,5092,Autumn,2000
chic,2000-12-10,117,30,24.8,24.384389671,3.936647535,5093,Autumn,2000
chic,2000-12-11,126,23,21.2,NA,17.062533235,5094,Autumn,2000
chic,2000-12-12,138,4,0.3,NA,9.951416865,5095,Autumn,2000
chic,2000-12-13,121,8,7.9,38.384389671,5.999136615,5096,Autumn,2000
chic,2000-12-14,125,17,17.1,36.7353647984,4.201960155,5097,Autumn,2000
chic,2000-12-15,121,17,17.4,41.384389671,3.058240345,5098,Autumn,2000
chic,2000-12-16,126,25,27,13.384389673,3.463435545,5099,Autumn,2000
chic,2000-12-17,131,8,0.6,12.384389673,14.349865244,5100,Autumn,2000
chic,2000-12-18,125,8,3.5,31.384389671,5.912365245,5101,Autumn,2000
chic,2000-12-19,129,14,9.2,24.384389671,9.247954585,5102,Autumn,2000
chic,2000-12-20,118,6,4.7,44.852963433,5.620698575,5103,Autumn,2000
chic,2000-12-21,97,6,0.1,14.384389673,12.815444954,5104,Autumn,2000
chic,2000-12-22,124,-1,-7.1,15.384389673,8.620698575,5105,Autumn,2000
chic,2000-12-23,144,8,5.1,31.384389671,6.724865245,5106,Autumn,2000
chic,2000-12-24,128,5,-1.4,23.384389671,11.006430764,5107,Autumn,2000
chic,2000-12-25,131,5,-1.7,39.384389671,7.099865245,5108,Autumn,2000
chic,2000-12-26,122,11,9.2,30.014616725,8.641531915,5109,Autumn,2000
chic,2000-12-27,119,12,7.6,23.384389671,7.403191545,5110,Autumn,2000
chic,2000-12-28,125,13,9,20.384389673,9.497954585,5111,Autumn,2000
chic,2000-12-29,132,21,16.9,29.384389671,14.641531911,5112,Autumn,2000
chic,2000-12-30,133,27,23,6.384389673,20.079031911,5113,Autumn,2000
chic,2000-12-31,145,16,16.3,7.384389673,15.787365244,5114,Autumn,2000
